date,symbol,dir,moneyness,ticker,day_lock_ticker,contract_source,quote_source,sig_spot,sig_strike,sig_dte,sig_ts,n_in_day,entry,exit,ret,reason,entry_ts,exit_ts,regime_qqq_fp,regime_vix_rev,regime_vixy_z
2026-01-14,TSLA,DN,ATM,TSLA260116P00435000,,open_ladder,1s,436.1199,435.0,2,2026-01-14 11:45:00-05:00,2,5.04,5.21,0.03373015873015861,T+30,2026-01-14 11:45:03-05:00,2026-01-14 12:15:00-05:00,-0.015284365866513383,1.0,0.5124478253718064
2026-01-15,NVDA,UP,ATM,NVDA260116C00188000,,open_ladder,1s,187.985,188.0,1,2026-01-15 10:38:00-05:00,1,1.766,1.472,-0.16647791619479047,T+30,2026-01-15 10:38:00-05:00,2026-01-15 11:08:00-05:00,0.010409101912369989,2.0,1.5832437358347953
2026-01-15,AMD,UP,ATM,AMD260116C00237500,,open_ladder,1s,236.2501,237.5,1,2026-01-15 10:56:00-05:00,1,2.646,2.782,0.05139833711262298,T+30,2026-01-15 10:56:00-05:00,2026-01-15 11:26:01-05:00,0.008069555394174088,4.0,0.848380060201713
2026-01-15,AMD,UP,ATM,AMD260116C00237500,,open_ladder,1s,236.97,237.5,1,2026-01-15 12:00:00-05:00,2,2.63,2.39,-0.09125475285171092,T+30,2026-01-15 12:00:00-05:00,2026-01-15 12:30:00-05:00,0.011345114177358173,0.0,-0.11161802141950812
2026-01-16,AMD,UP,ATM,AMD260116C00235000,,open_ladder,1s,233.1,235.0,0,2026-01-16 12:23:00-05:00,1,0.356,0.582,0.6348314606741572,TP,2026-01-16 12:23:00-05:00,2026-01-16 12:27:40-05:00,0.0001930315606601951,3.0,-0.07420655400231077
2026-01-21,AMD,UP,ATM,AMD260123C00247500,,open_ladder,1s,247.9233,247.5,2,2026-01-21 10:30:00-05:00,1,5.069999999999999,8.12,0.6015779092702169,TP,2026-01-21 10:30:00-05:00,2026-01-21 10:42:36-05:00,0.010015788434971418,8.0,-1.1425478720893087
2026-01-21,TSLA,UP,ATM,TSLA260123C00427500,,open_ladder,1s,428.02,427.5,2,2026-01-21 10:37:00-05:00,1,6.08,5.92,-0.02631578947368418,T+30,2026-01-21 10:37:00-05:00,2026-01-21 11:07:01-05:00,0.011857772514966225,8.0,-1.0212153370683588
2026-01-21,AMD,UP,ATM,AMD260123C00247500,,open_ladder,1s,251.8,247.5,2,2026-01-21 11:19:00-05:00,2,8.26,7.08,-0.1428571428571428,T+30,2026-01-21 11:19:00-05:00,2026-01-21 11:49:00-05:00,0.012581409117821352,9.0,1.000208246375212
2026-01-22,META,UP,ATM,META260123C00635000,,open_ladder,1s,635.58,635.0,1,2026-01-22 10:31:00-05:00,1,5.77,5.48,-0.05025996533795485,T+30,2026-01-22 10:31:00-05:00,2026-01-22 11:01:00-05:00,0.004366032591053504,4.0,-1.4210571724824128
2026-01-22,AMD,UP,ATM,AMD260123C00255000,,open_ladder,1s,255.34,255.0,1,2026-01-22 11:49:00-05:00,1,3.43,3.36,-0.020408163265306256,T+30,2026-01-22 11:49:00-05:00,2026-01-22 12:19:03-05:00,0.008521067324547271,1.0,-0.22940947895049477
2026-01-23,MSFT,UP,ATM,MSFT260123C00465000,,open_ladder,1s,464.84,465.0,0,2026-01-23 10:40:00-05:00,1,2.19,3.51,0.6027397260273972,TP,2026-01-23 10:40:01-05:00,2026-01-23 11:03:01-05:00,0.004526563355778279,1.0,-1.9079645122349747
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,,open_ladder,1s,239.325,240.0,0,2026-01-23 10:55:00-05:00,1,0.458,0.752,0.6419213973799125,TP,2026-01-23 10:55:00-05:00,2026-01-23 10:57:54-05:00,0.006294983730146031,0.0,-1.5898634265262623
2026-01-23,AMZN,UP,ATM,AMZN260123C00240000,,open_ladder,1s,240.1574,240.0,0,2026-01-23 11:03:00-05:00,2,0.916,0.364,-0.6026200873362446,SL,2026-01-23 11:03:00-05:00,2026-01-23 11:23:56-05:00,0.007410032539708178,0.0,-1.6627309388953548
2026-01-23,MSFT,UP,ATM,MSFT260123C00465000,,open_ladder,1s,468.9799,465.0,0,2026-01-23 11:17:00-05:00,2,4.41,4.06,-0.07936507936507953,T+30,2026-01-23 11:17:00-05:00,2026-01-23 11:47:01-05:00,0.00629852765875194,0.0,-0.9003199938300495
2026-01-29,TSLA,DN,ATM,TSLA260130P00425000,,open_ladder,1s,422.8,425.0,1,2026-01-29 10:30:00-05:00,1,7.52,12.07,0.6050531914893618,TP,2026-01-29 10:30:00-05:00,2026-01-29 10:50:12-05:00,-0.015672148759025006,11.0,0.38288119523831304
2026-01-29,AMD,DN,ATM,AMD260130P00247500,,open_ladder,1s,247.1,247.5,1,2026-01-29 10:33:00-05:00,1,3.92,6.28,0.6020408163265307,TP,2026-01-29 10:33:00-05:00,2026-01-29 10:50:19-05:00,-0.01717300977929448,9.0,0.8419183863219979
2026-01-29,TSLA,DN,ATM,TSLA260130P00425000,,open_ladder,1s,421.2496,425.0,1,2026-01-29 11:43:00-05:00,2,8.42,6.53,-0.22446555819477432,T+30,2026-01-29 11:43:00-05:00,2026-01-29 12:13:01-05:00,-0.01633568731535462,8.0,-1.3321535562869833
2026-01-29,AMD,DN,ATM,AMD260130P00247500,,open_ladder,1s,247.6044,247.5,1,2026-01-29 12:53:00-05:00,2,3.27,3.12,-0.04587155963302747,T+30,2026-01-29 12:53:00-05:00,2026-01-29 13:23:00-05:00,-0.014582049702197564,4.0,1.3263076994358636
2026-01-30,META,DN,ATM,META260130P00720000,,open_ladder,1s,721.085,720.0,0,2026-01-30 10:30:00-05:00,1,3.48,5.1499999999999995,0.4798850574712643,T+30,2026-01-30 10:30:03-05:00,2026-01-30 11:00:00-05:00,-0.007912800305071799,6.0,1.6563983983368347
2026-01-30,META,DN,ATM,META260130P00720000,,open_ladder,1s,719.56,720.0,0,2026-01-30 12:22:00-05:00,2,3.5500000000000003,3.0060000000000002,-0.15323943661971828,T+30,2026-01-30 12:22:00-05:00,2026-01-30 12:52:00-05:00,-0.00873903648150498,2.0,-0.5419554924136668
2026-02-03,MSFT,DN,ATM,MSFT260204P00412500,,open_ladder,1s,412.11,412.5,1,2026-02-03 10:30:00-05:00,1,3.53,2.742,-0.22322946175637393,T+30,2026-02-03 10:30:00-05:00,2026-02-03 11:00:00-05:00,-0.012183827286663229,9.0,0.6876423829561349
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,,open_ladder,1s,237.23,237.5,1,2026-02-03 11:07:00-05:00,1,2.322,2.34,0.007751937984496138,T+30,2026-02-03 11:07:00-05:00,2026-02-03 11:37:00-05:00,-0.010810551865099605,5.0,0.5610354691578598
2026-02-03,AMZN,DN,ATM,AMZN260204P00237500,,open_ladder,1s,237.52,237.5,1,2026-02-03 12:21:00-05:00,2,2.398,1.996,-0.16763969974979154,T+30,2026-02-03 12:21:00-05:00,2026-02-03 12:51:01-05:00,-0.01574172841083299,6.0,1.3871773973211505
2026-02-04,AMD,DN,ATM,AMD260206P00207500,,open_ladder,1s,207.6,207.5,2,2026-02-04 10:30:00-05:00,1,4.77,6.08,0.2746331236897277,T+30,2026-02-04 10:30:00-05:00,2026-02-04 11:00:00-05:00,-0.00880850028388358,12.0,0.38504194543090886
2026-02-04,NVDA,DN,ATM,NVDA260204P00177500,,open_ladder,1s,176.55,177.5,0,2026-02-04 10:33:00-05:00,1,1.816,2.694,0.48348017621145356,T+30,2026-02-04 10:33:00-05:00,2026-02-04 11:03:00-05:00,-0.009974207153864989,11.0,0.9784851618879742
2026-02-04,AMD,DN,ATM,AMD260206P00205000,,open_ladder,1s,204.035,205.0,2,2026-02-04 11:05:00-05:00,2,5.569999999999999,6.03,0.08258527827648132,T+30,2026-02-04 11:05:00-05:00,2026-02-04 11:35:00-05:00,-0.014810609132938635,8.0,2.4123502597556654
2026-02-04,NVDA,DN,ATM,NVDA260204P00175000,,open_ladder,1s,175.335,175.0,0,2026-02-04 11:12:00-05:00,2,1.336,1.682,0.2589820359281436,T+30,2026-02-04 11:12:00-05:00,2026-02-04 11:42:00-05:00,-0.012342282423554396,7.0,0.362208106047397
2026-02-04,AMD,DN,ATM,AMD260206P00202500,,open_ladder,1s,201.7,202.5,2,2026-02-04 11:40:00-05:00,3,5.58,5.37,-0.037634408602150504,T+30,2026-02-04 11:40:00-05:00,2026-02-04 12:10:01-05:00,-0.017179008840944143,3.0,1.4339984626027698
2026-02-04,NVDA,DN,ATM,NVDA260204P00172500,,open_ladder,1s,173.57,172.5,0,2026-02-04 11:47:00-05:00,3,0.866,0.34400000000000003,-0.602771362586605,SL,2026-02-04 11:47:00-05:00,2026-02-04 12:04:34-05:00,-0.01868764701111214,2.0,2.1828011708726742
2026-02-05,AMD,DN,ATM,AMD260206P00195000,,open_ladder,1s,193.815,195.0,1,2026-02-05 10:30:00-05:00,1,5.319999999999999,5.28,-0.007518796992481036,T+30,2026-02-05 10:30:00-05:00,2026-02-05 11:00:00-05:00,-0.015323139922723827,7.0,1.202785290008636
2026-02-05,TSLA,DN,ATM,TSLA260206P00387500,,open_ladder,1s,388.1166,387.5,1,2026-02-05 10:34:00-05:00,1,5.73,4.06,-0.29144851657940674,T+30,2026-02-05 10:34:00-05:00,2026-02-05 11:04:00-05:00,-0.017007364353885168,8.0,1.4949587999890572
2026-02-06,NVDA,UP,ATM,NVDA260206C00182500,,open_ladder,1s,182.445,182.5,0,2026-02-06 10:30:00-05:00,1,1.436,1.322,-0.07938718662952637,T+30,2026-02-06 10:30:00-05:00,2026-02-06 11:00:00-05:00,0.01041806244137744,7.0,-0.8865107817532258
2026-02-06,TSLA,UP,ATM,TSLA260206C00410000,,open_ladder,1s,411.01,410.0,0,2026-02-06 10:33:00-05:00,1,3.19,2.186,-0.31473354231974926,T+30,2026-02-06 10:33:00-05:00,2026-02-06 11:03:00-05:00,0.011640761088034468,6.0,-1.6387579514950676
2026-02-09,MSFT,UP,ATM,MSFT260209C00410000,,open_ladder,1s,411.235,410.0,0,2026-02-09 10:56:00-05:00,1,2.226,2.298,0.03234501347708907,T+30,2026-02-09 10:56:00-05:00,2026-02-09 11:26:02-05:00,0.006872857306891023,5.0,-0.7005270638280421
2026-02-09,MSFT,UP,ATM,MSFT260209C00412500,,open_ladder,1s,412.0901,412.5,0,2026-02-09 12:07:00-05:00,2,1.048,1.182,0.12786259541984712,T+30,2026-02-09 12:07:00-05:00,2026-02-09 12:37:06-05:00,0.010317733707330579,0.0,-0.6637259220668682
2026-02-09,MSFT,UP,ATM,MSFT260209C00412500,,open_ladder,1s,412.53,412.5,0,2026-02-09 12:45:00-05:00,3,1.128,1.1320000000000001,0.0035460992907803135,T+30,2026-02-09 12:45:06-05:00,2026-02-09 13:15:00-05:00,0.009349933566261681,1.0,-1.9172183783440317
2026-02-09,MSFT,UP,ATM,MSFT260209C00412500,,open_ladder,1s,412.6891,412.5,0,2026-02-09 13:42:00-05:00,4,1.018,1.43,0.4047151277013752,T+30,2026-02-09 13:42:01-05:00,2026-02-09 14:12:00-05:00,0.009005462329609859,6.0,-0.7739519790894922
2026-02-10,MSFT,UP,ATM,MSFT260211C00422500,,open_ladder,1s,422.055,422.5,1,2026-02-10 10:45:00-05:00,1,2.946,2.776,-0.05770536320434505,T+30,2026-02-10 10:45:00-05:00,2026-02-10 11:15:01-05:00,0.0029462992202886618,8.0,0.15319654873986757
2026-02-10,TSLA,UP,ATM,TSLA260211C00425000,,open_ladder,1s,425.9786,425.0,1,2026-02-10 12:17:00-05:00,1,4.390000000000001,3.96,-0.09794988610478372,T+30,2026-02-10 12:17:00-05:00,2026-02-10 12:47:00-05:00,0.001595233831979348,3.0,-1.9934842560581034
2026-02-11,AAPL,UP,ATM,AAPL260211C00280000,,open_ladder,1s,279.755,280.0,0,2026-02-11 10:59:00-05:00,1,0.816,0.324,-0.6029411764705882,SL,2026-02-11 10:59:00-05:00,2026-02-11 11:26:53-05:00,0.0012101785831097889,7.0,-0.998293070347927
2026-02-12,AMZN,DN,ATM,AMZN260213P00200000,,open_ladder,1s,199.84,200.0,1,2026-02-12 10:43:00-05:00,1,1.794,2.872,0.600891861761427,TP,2026-02-12 10:43:00-05:00,2026-02-12 10:58:33-05:00,-0.007455138662316507,5.0,2.66402913882198
2026-02-12,AAPL,DN,ATM,AAPL260213P00270000,,open_ladder,1s,269.53,270.0,1,2026-02-12 10:53:00-05:00,1,1.982,3.22,0.6246215943491424,TP,2026-02-12 10:53:00-05:00,2026-02-12 11:00:23-05:00,-0.007650897226753717,5.0,2.258416418899317
2026-02-12,AMZN,DN,ATM,AMZN260213P00197500,,open_ladder,1s,197.69,197.5,1,2026-02-12 11:05:00-05:00,2,1.862,1.794,-0.036519871106337254,T+30,2026-02-12 11:05:00-05:00,2026-02-12 11:35:00-05:00,-0.012107667210440543,4.0,2.741928170595444
2026-02-12,AAPL,DN,ATM,AAPL260213P00267500,,open_ladder,1s,267.355,267.5,1,2026-02-12 11:15:00-05:00,2,2.042,3.27,0.6013712047012734,TP,2026-02-12 11:15:00-05:00,2026-02-12 11:44:46-05:00,-0.014290375203915184,2.0,2.157977536611125
2026-02-12,AAPL,DN,ATM,AAPL260213P00265000,,open_ladder,1s,265.195,265.0,1,2026-02-12 11:51:00-05:00,3,2.322,2.476,0.06632213608957782,T+30,2026-02-12 11:51:00-05:00,2026-02-12 12:21:00-05:00,-0.016035889070146858,14.0,0.5720222242387963
2026-02-12,AAPL,DN,ATM,AAPL260213P00265000,,open_ladder,1s,264.68,265.0,1,2026-02-12 12:28:00-05:00,4,2.502,4.01,0.6027178257394086,TP,2026-02-12 12:28:00-05:00,2026-02-12 12:57:13-05:00,-0.014324632952691596,13.0,-0.6401913414893124
2026-02-12,AAPL,DN,ATM,AAPL260213P00262500,,open_ladder,1s,261.97,262.5,1,2026-02-12 13:04:00-05:00,5,2.742,2.628,-0.0415754923413566,T+30,2026-02-12 13:04:00-05:00,2026-02-12 13:34:00-05:00,-0.017601957585644312,8.0,1.430318928977324
2026-02-13,NVDA,DN,ATM,NVDA260213P00182500,,open_ladder,1s,183.04,182.5,0,2026-02-13 10:46:00-05:00,1,0.858,1.392,0.6223776223776223,TP,2026-02-13 10:46:00-05:00,2026-02-13 10:49:41-05:00,-0.00041627814040223754,9.0,-0.740124046944329
2026-02-17,TSLA,DN,ATM,TSLA260218P00407500,,open_ladder,1s,408.36,407.5,1,2026-02-17 11:36:00-05:00,1,4.98,5.17,0.03815261044176688,T+30,2026-02-17 11:36:00-05:00,2026-02-17 12:06:00-05:00,-0.0011798331616204027,8.0,-1.2391323907303555
2026-02-17,TSLA,DN,ATM,TSLA260218P00405000,,open_ladder,1s,405.795,405.0,1,2026-02-17 12:12:00-05:00,2,4.44,4.609999999999999,0.03828828828828801,T+30,2026-02-17 12:12:00-05:00,2026-02-17 12:42:00-05:00,-0.004054637907540903,7.0,0.7649300702239142
2026-02-17,TSLA,DN,ATM,TSLA260218P00405000,,open_ladder,1s,405.19,405.0,1,2026-02-17 12:50:00-05:00,3,4.97,4.41,-0.11267605633802813,T+30,2026-02-17 12:50:00-05:00,2026-02-17 13:20:00-05:00,-0.005367410016949736,7.0,1.9215658485937195
2026-02-18,NVDA,UP,ATM,NVDA260218C00190000,,open_ladder,1s,189.85,190.0,0,2026-02-18 10:30:00-05:00,1,0.768,0.682,-0.11197916666666663,T+30,2026-02-18 10:30:00-05:00,2026-02-18 11:00:00-05:00,0.010678642714570863,1.0,-0.3346572162666251
2026-02-18,AMZN,UP,ATM,AMZN260218C00207500,,open_ladder,1s,206.61,207.5,0,2026-02-18 10:44:00-05:00,1,0.506,0.336,-0.33596837944664026,T+30,2026-02-18 10:44:00-05:00,2026-02-18 11:14:00-05:00,0.011759813705921385,1.0,-0.4139855800891666
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,,open_ladder,1s,210.015,210.0,0,2026-02-20 10:47:00-05:00,1,0.772,1.244,0.6113989637305699,TP,2026-02-20 10:47:00-05:00,2026-02-20 10:56:47-05:00,0.008467274233637134,9.0,-1.3115602287135624
2026-02-20,META,UP,ATM,META260220C00652500,,open_ladder,1s,660.0099,652.5,0,2026-02-20 11:43:00-05:00,1,7.83,5.56,-0.2899106002554279,T+30,2026-02-20 11:43:00-05:00,2026-02-20 12:13:00-05:00,0.00977630488815251,9.0,-1.1302843361206858
2026-02-20,AMZN,UP,ATM,AMZN260220C00210000,,open_ladder,1s,209.45,210.0,0,2026-02-20 11:46:00-05:00,2,0.40599999999999997,0.162,-0.6009852216748768,SL,2026-02-20 11:46:00-05:00,2026-02-20 12:14:44-05:00,0.010154101077050504,8.0,-1.0547476567608896
2026-02-23,TSLA,DN,ATM,TSLA260223P00402500,,open_ladder,1s,403.14,402.5,0,2026-02-23 10:33:00-05:00,1,1.754,2.876,0.6396807297605474,TP,2026-02-23 10:33:00-05:00,2026-02-23 10:54:28-05:00,-0.008032326417976576,12.0,1.0775432659991324
2026-02-23,MSFT,DN,ATM,MSFT260223P00390000,,open_ladder,1s,389.06,390.0,0,2026-02-23 10:37:00-05:00,1,2.408,3.91,0.6237541528239203,TP,2026-02-23 10:37:02-05:00,2026-02-23 10:52:42-05:00,-0.00826229077350149,11.0,0.6875620818897566
2026-02-23,MSFT,DN,ATM,MSFT260223P00385000,,open_ladder,1s,385.915,385.0,0,2026-02-23 10:58:00-05:00,2,1.19,0.772,-0.35126050420168065,T+30,2026-02-23 10:58:03-05:00,2026-02-23 11:28:02-05:00,-0.012682534207197893,6.0,2.224969864515637
2026-02-23,TSLA,DN,ATM,TSLA260223P00402500,,open_ladder,1s,401.31,402.5,0,2026-02-23 11:00:00-05:00,2,2.992,4.82,0.6109625668449199,TP,2026-02-23 11:00:00-05:00,2026-02-23 11:11:55-05:00,-0.012730169680842285,6.0,2.4005629500391565
2026-02-23,TSLA,DN,ATM,TSLA260223P00397500,,open_ladder,1s,396.81,397.5,0,2026-02-23 12:33:00-05:00,3,2.124,3.42,0.6101694915254237,TP,2026-02-23 12:33:00-05:00,2026-02-23 12:39:51-05:00,-0.013502192874390029,3.0,3.2059213496347256
2026-02-23,TSLA,DN,ATM,TSLA260223P00395000,,open_ladder,1s,394.48,395.0,0,2026-02-23 12:49:00-05:00,4,1.894,1.014,-0.46462513199577615,T+30,2026-02-23 12:49:00-05:00,2026-02-23 13:19:00-05:00,-0.014676653690106511,4.0,1.5647604543582736
2026-02-24,AMZN,UP,ATM,AMZN260225C00210000,,open_ladder,1s,209.75,210.0,1,2026-02-24 12:17:00-05:00,1,1.494,1.416,-0.052208835341365556,T+30,2026-02-24 12:17:00-05:00,2026-02-24 12:47:00-05:00,0.011605094270608296,1.0,-1.3555782230103468
2026-02-25,MSFT,UP,ATM,MSFT260225C00400000,,open_ladder,1s,399.123,400.0,0,2026-02-25 10:30:00-05:00,1,1.24,0.86,-0.30645161290322587,T+30,2026-02-25 10:30:00-05:00,2026-02-25 11:00:00-05:00,0.012109246462652212,2.0,-1.1411154046892014
2026-02-25,NVDA,UP,ATM,NVDA260227C00197500,,open_ladder,1s,196.695,197.5,2,2026-02-25 11:36:00-05:00,1,5.54,5.71,0.03068592057761732,T+30,2026-02-25 11:36:05-05:00,2026-02-25 12:06:02-05:00,0.010793024021059638,0.0,0.5101605289585451
2026-02-25,NVDA,UP,ATM,NVDA260227C00197500,,open_ladder,1s,197.44,197.5,2,2026-02-25 12:12:00-05:00,2,5.88,5.72,-0.027210884353741527,T+30,2026-02-25 12:12:00-05:00,2026-02-25 12:42:00-05:00,0.01241362290227066,0.0,0.6918857873764225
2026-02-26,AMD,DN,ATM,AMD260227P00202500,,open_ladder,1s,203.035,202.5,1,2026-02-26 11:00:00-05:00,1,3.09,2.382,-0.22912621359223295,T+30,2026-02-26 11:00:00-05:00,2026-02-26 11:30:00-05:00,-0.014192564718095158,11.0,-0.6279485810727656
2026-02-26,TSLA,DN,ATM,TSLA260227P00407500,,open_ladder,1s,407.38,407.5,1,2026-02-26 11:43:00-05:00,1,3.93,5.17,0.31552162849872767,T+30,2026-02-26 11:43:00-05:00,2026-02-26 12:13:00-05:00,-0.014549406345293003,7.0,0.731450825056891
2026-02-26,TSLA,DN,ATM,TSLA260227P00405000,,open_ladder,1s,404.89,405.0,1,2026-02-26 12:19:00-05:00,2,4.28,4.52,0.05607476635513997,T+30,2026-02-26 12:19:00-05:00,2026-02-26 12:49:00-05:00,-0.01628495425939136,4.0,0.7638914751494928
2026-02-27,NVDA,DN,ATM,NVDA260227P00180000,,open_ladder,1s,180.375,180.0,0,2026-02-27 11:42:00-05:00,1,0.688,0.732,0.06395348837209314,T+30,2026-02-27 11:42:00-05:00,2026-02-27 12:12:00-05:00,-0.004891179463611617,7.0,0.23680155984481113
2026-02-27,NVDA,DN,ATM,NVDA260227P00180000,,open_ladder,1s,179.7894,180.0,0,2026-02-27 12:17:00-05:00,2,0.886,1.044,0.17832957110609482,T+30,2026-02-27 12:17:00-05:00,2026-02-27 12:47:00-05:00,-0.005153793126087325,5.0,2.420907254273974
2026-02-27,TSLA,DN,ATM,TSLA260227P00400000,,open_ladder,1s,400.215,400.0,0,2026-02-27 12:20:00-05:00,1,1.526,1.764,0.15596330275229353,T+30,2026-02-27 12:20:01-05:00,2026-02-27 12:50:00-05:00,-0.005564126973705785,4.0,2.311957117431345
2026-02-27,TSLA,DN,ATM,TSLA260227P00400000,,open_ladder,1s,399.725,400.0,0,2026-02-27 13:02:00-05:00,2,1.926,1.434,-0.25545171339563866,T+30,2026-02-27 13:02:00-05:00,2026-02-27 13:32:00-05:00,-0.005350917506483199,2.0,0.7748951484790152
2026-02-27,NVDA,DN,ATM,NVDA260227P00180000,,open_ladder,1s,178.8601,180.0,0,2026-02-27 13:19:00-05:00,3,1.286,1.602,0.2457231726283049,T+30,2026-02-27 13:19:00-05:00,2026-02-27 13:49:01-05:00,-0.00697567540951316,4.0,1.8606739163499366
